선릉역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,28000,30000,54.9,45.1,0.2,5.6,20.7,27.6,23.0,13.4,6.8,2.7,15.8,84.2,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,18,0,2023-03-16 22:01,5.5,6.8,11,0,46,ESE,1.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,53,보통,72,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
신도림역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,44.2,55.8,0.2,5.6,30.8,22.1,19.2,11.2,7.5,3.4,12.7,87.3,N,2023-03-16 21:25,해당 장소로 이동·진입하는 도로가 크게 막히지 않아요.,원활,2023-03-16 21:55,26,0,2023-03-16 22:01,3.7,5.2,10,0,35,SSE,1.2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,보통,49,보통,70,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}}"
신림역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,51.5,48.5,0.1,5.2,44.7,23.8,10.7,8.0,5.3,2.3,17.6,82.4,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,16,0,2023-03-16 22:01,3.7,5.2,10,0,35,SSE,1.2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,8,보통,49,보통,74,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}}"
신촌·이대역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,28000,30000,42.2,57.8,0.0,14.5,56.1,13.5,7.0,5.4,2.3,1.2,13.9,86.1,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,18,0,2023-03-16 22:01,5.8,6.6,10,0,43,SSE,2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,보통,61,보통,83,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
왕십리역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,10000,12000,49.0,51.0,0.2,12.4,45.4,15.6,9.7,8.4,4.8,3.4,18.2,81.8,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,20,0,2023-03-16 22:01,5.8,6.6,11,0,38,SSE,2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,53,보통,71,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
역삼역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,56.0,44.0,0.1,2.3,25.8,32.2,22.4,10.4,4.8,2.0,13.0,87.0,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,17,0,2023-03-16 22:01,5.5,6.8,11,0,46,ESE,1.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,53,보통,72,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
연신내역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,6500,7000,48.4,51.6,0.1,8.0,31.3,20.4,13.7,12.5,8.6,5.3,20.6,79.4,N,2023-03-16 21:25,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 21:55,16,0,2023-03-16 22:01,0.4,4.7,10,-2,67,E,0.2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,보통,59,보통,84,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
용산역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,8000,8500,49.9,50.1,0.2,4.7,27.1,26.6,16.8,12.3,8.6,3.7,13.7,86.3,N,2023-03-16 21:25,해당 장소로 이동·진입하는 도로가 크게 막히지 않아요.,원활,2023-03-16 21:55,27,0,2023-03-16 22:01,5.8,6.6,11,0,38,SSE,2,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,보통,62,보통,84,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
경복궁·서촌마을,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,47.7,52.3,0.4,8.6,17.0,21.0,18.7,16.4,10.0,8.0,45.5,54.5,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,20,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,54,보통,75,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
광화문·덕수궁,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,46.8,53.2,0.1,3.6,18.2,21.2,20.6,16.8,12.8,6.7,9.7,90.3,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,19,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,54,보통,75,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
창덕궁·종묘,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,51.9,48.1,0.1,5.6,32.3,20.1,16.3,13.6,7.3,4.7,23.8,76.2,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,18,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,54,보통,75,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
강남 MICE 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,59.7,40.3,0.1,4.5,25.5,31.3,21.3,10.5,5.2,1.6,5.6,94.4,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,17,0,2023-03-16 22:51,5.7,6.9,11,0,34,SE,1.5,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,53,보통,72,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
동대문 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,22000,24000,47.4,52.6,0.1,2.9,24.3,26.4,19.3,14.3,9.0,3.7,24.4,75.6,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,19,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,54,보통,75,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
명동 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,55.2,44.8,0.0,4.4,28.3,25.6,22.0,12.6,5.3,1.9,7.0,93.0,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,19,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,12,보통,47,보통,68,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
이태원 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,51.0,49.0,0.2,4.0,31.0,26.5,17.5,10.0,6.2,4.7,23.2,76.8,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,22,0,2023-03-16 22:51,5.6,6.8,11,0,40,S,1.5,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,보통,62,보통,84,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
잠실 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,26000,28000,50.5,49.5,0.2,9.0,27.1,23.1,17.0,12.2,7.4,4.0,21.5,78.5,N,2023-03-16 22:20,해당 장소로 이동·진입하는 도로가 크게 막히지 않아요.,원활,2023-03-16 22:55,25,0,2023-03-16 22:51,5.8,7,11,0,28,N,1.5,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,59,보통,87,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
종로·청계 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,55.4,44.6,0.1,5.3,30.1,21.2,18.1,13.9,8.0,3.5,12.7,87.3,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,18,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,54,보통,75,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
홍대 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,48000,50000,47.5,52.5,0.1,11.8,44.6,19.7,11.2,7.0,3.4,2.2,15.9,84.1,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 다소 소요될 수 있어요.,서행,2023-03-16 22:55,18,0,2023-03-16 22:51,4.9,4.9,10,0,30,SE,3.1,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,7,보통,38,보통,64,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}]}"
가로수길,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,50.1,49.9,0.2,7.3,28.5,24.7,19.5,10.7,4.8,4.2,18.5,81.5,N,2023-03-16 22:20,해당 장소로 이동·진입하는 도로가 크게 막히지 않아요.,원활,2023-03-16 22:55,25,0,2023-03-16 22:51,5.6,6.8,11,0,40,S,1.5,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,보통,53,보통,72,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
낙산공원·이화마을,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,45.6,54.4,0.4,7.6,19.1,14.8,15.5,17.1,12.9,12.6,64.5,35.5,N,2023-03-16 22:20,해당 장소로 이동·진입시 시간이 오래 걸릴 수 있어요.,정체,2023-03-16 22:55,12,0,2023-03-16 22:51,4.4,4.8,10,0,49,SE,2.4,-,없음,비 또는 눈 소식이 없어요.,06:43,18:40,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,12,보통,57,보통,84,PM-10,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,"{'NEWS_LIST': [{'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-12 21:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': '야외활동은 최대한 자제해주세요.외출 시 보온에 유의해주세요.외출 중 주기적으로 따뜻한 곳에서 휴식을 취해주세요.'}, {'WARN_VAL': '한파', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '해제', 'CANCEL_YN': '정상', 'WARN_MSG': '해당 특보는 해제되었습니다.'}, {'WARN_VAL': '건조', 'WARN_STRESS': '주의보', 'ANNOUNCE_TIME': '2023-03-13 10:00', 'COMMAND': '발표', 'CANCEL_YN': '정상', 'WARN_MSG': None}]}"
